"","rowname","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level"
"3794","s__Sphingomonas sp. AP4-R1",4.394366,-0.4520519,0.3928315,-1.150753,0.2498341,0.3997345,FALSE,"species"
"3795","s__Sphingomonas sp. C33",2.422535,-0.5884712,0.2776455,-2.119506,0.03404777,0.1463995,FALSE,"species"
"3796","s__Sphingomonas sp. C8-2",2.915493,-0.5791333,0.3340395,-1.733727,0.08296658,0.1980521,FALSE,"species"
"3797","s__Sphingomonas sp. CL5.1",1.915493,0.01267917,0.2489543,0.05092969,0.9593815,NA,NA,"species"
"3798","s__Sphingomonas sp. Cra20",1.71831,-0.04836299,0.2621321,-0.1844986,0.8536224,NA,NA,"species"
"3799","s__Sphingomonas sp. DH-S5",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3800","s__Sphingomonas sp. FARSPH",1.957746,-0.05658349,0.2458496,-0.2301549,0.8179714,NA,NA,"species"
"3801","s__Sphingomonas sp. HDW15A",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3802","s__Sphingomonas sp. HMP6",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3803","s__Sphingomonas sp. HMP9",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3804","s__Sphingomonas sp. IC081",1.971831,0.08764122,0.2463023,0.3558278,0.7219695,NA,NA,"species"
"3805","s__Sphingomonas sp. KC8",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3806","s__Sphingomonas sp. LK11",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"3807","s__Sphingomonas sp. LM7",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3808","s__Sphingomonas sp. LMO-1",2.014085,0.01837856,0.2432586,0.07555154,0.9397759,NA,NA,"species"
"3809","s__Sphingomonas sp. MK52",2.084507,-0.129283,0.2388197,-0.5413414,0.5882723,NA,NA,"species"
"3810","s__Sphingomonas sp. MM-1",1.901408,-0.006686159,0.2496753,-0.02677942,0.9786357,NA,NA,"species"
"3811","s__Sphingomonas sp. NBWT7",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3812","s__Sphingomonas sp. NIC1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3813","s__Sphingomonas sp. PAMC26645",2.084507,-0.129283,0.2388778,-0.5412097,0.588363,NA,NA,"species"
"3814","s__Sphingomonas sp. XS-10",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3815","s__Sphingomonas sp. YZ-8",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"3816","s__Sphingomonas taxi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3817","s__Sphingomonas wittichii",1.661972,0.0585522,0.2675202,0.2188702,0.8267512,NA,NA,"species"
"3818","s__Sphingomonas xanthus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3819","s__Sphingorhabdus lacus",2.056338,-0.2458738,0.2398638,-1.025056,0.3053369,NA,NA,"species"
"3820","s__Sphingorhabdus sp. SMR4y",2.535211,0.16711,0.2729738,0.6121835,0.5404164,0.6562199,FALSE,"species"
"3821","s__Sphingosinicella microcystinivorans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3822","s__Sphingosinicella sp. BN140058",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"3823","s__Sphingosinithalassobacter sp. zrk23",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"3824","s__Spiribacter curvatus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3825","s__Spiroplasma endosymbiont of 'Nebria riversi'",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3826","s__Spirosoma aerolatum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3827","s__Spirosoma rigui",1.985915,0.02272011,0.244847,0.0927931,0.9260679,NA,NA,"species"
"3828","s__Spirosoma sp. CJU-R4",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3829","s__Spirosoma sp. KCTC 42546",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3830","s__Spirosoma sp. KUDC1026",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3831","s__Spirosoma taeanense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3832","s__Spodoptera exempta nucleopolyhedrovirus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3833","s__Spongiibacter sp. CSC3.9",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3834","s__Sporisorium graminicola",6.408451,-0.06300958,0.3771093,-0.1670857,0.8673026,0.8923839,FALSE,"species"
"3835","s__Sporomusa termitida",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3836","s__Sporosarcina sp. Te-1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3837","s__Sporosarcina ureae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3838","s__Stackebrandtia nassauensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3839","s__Staphylococcus agnetis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3840","s__Staphylococcus argenteus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3841","s__Staphylococcus arlettae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3842","s__Staphylococcus aureus",11014.2,-0.4395786,0.3896441,-1.128154,0.2592549,0.4099844,FALSE,"species"
"3843","s__Staphylococcus auricularis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3844","s__Staphylococcus capitis",1.915493,0.01267917,0.2489546,0.05092962,0.9593816,NA,NA,"species"
"3845","s__Staphylococcus caprae",2.056338,0.07214981,0.2416055,0.2986265,0.765225,NA,NA,"species"
"3846","s__Staphylococcus chromogenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3847","s__Staphylococcus cohnii",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"3848","s__Staphylococcus condimenti",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3849","s__Staphylococcus delphini",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3850","s__Staphylococcus epidermidis",2.507042,-0.1231307,0.2613593,-0.4711167,0.6375574,0.7352563,FALSE,"species"
"3851","s__Staphylococcus equorum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3852","s__Staphylococcus felis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3853","s__Staphylococcus haemolyticus",2.140845,0.1740294,0.2391935,0.7275675,0.4668784,NA,NA,"species"
"3854","s__Staphylococcus hominis",2.140845,-0.2094533,0.2363638,-0.8861482,0.3755377,NA,NA,"species"
"3855","s__Staphylococcus hyicus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3856","s__Staphylococcus lugdunensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3857","s__Staphylococcus nepalensis",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"3858","s__Staphylococcus pasteuri",2.43662,0.4827821,0.284671,1.69593,0.08989915,0.2004309,FALSE,"species"
"3859","s__Staphylococcus pettenkoferi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3860","s__Staphylococcus pseudintermedius",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3861","s__Staphylococcus pseudoxylosus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3862","s__Staphylococcus saccharolyticus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3863","s__Staphylococcus saprophyticus",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"3864","s__Staphylococcus schleiferi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3865","s__Staphylococcus simiae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3866","s__Staphylococcus simulans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3867","s__Staphylococcus sp. 11-B-312",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3868","s__Staphylococcus sp. 17KM0847",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3869","s__Staphylococcus sp. M0911",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3870","s__Staphylococcus sp. MI 10-1553",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3871","s__Staphylococcus sp. MZ9",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3872","s__Staphylococcus sp. T93",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3873","s__Staphylococcus succinus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3874","s__Staphylococcus virus CSA13",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3875","s__Staphylococcus warneri",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3876","s__Staphylococcus xylosus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3877","s__Staphylospora marina",2.253521,-0.1410123,0.2344639,-0.6014242,0.5475575,NA,NA,"species"
"3878","s__Stella humosa",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"3879","s__Stenotrophomonas acidaminiphila",1.957746,-0.0147546,0.246156,-0.05994003,0.9522034,NA,NA,"species"
"3880","s__Stenotrophomonas maltophilia",2.633803,0.07129138,0.3465642,0.205709,0.8370182,0.8756499,FALSE,"species"
"3881","s__Stenotrophomonas pavanii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3882","s__Stenotrophomonas rhizophila",2.15493,-0.1532986,0.236024,-0.6495043,0.5160124,NA,NA,"species"
"3883","s__Stenotrophomonas sp. 169",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3884","s__Stenotrophomonas sp. 364",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3885","s__Stenotrophomonas sp. ASS1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3886","s__Stenotrophomonas sp. DR822",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3887","s__Stenotrophomonas sp. ESTM1D_MKCIP4_1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3888","s__Stenotrophomonas sp. G4",1.901408,0.03652591,0.2500628,0.1460669,0.8838685,NA,NA,"species"
"3889","s__Stenotrophomonas sp. LM091",1.971831,0.04580372,0.245874,0.1862894,0.8522179,NA,NA,"species"
"3890","s__Stenotrophomonas sp. NA06056",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3891","s__Stenotrophomonas sp. Pemsol",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3892","s__Stenotrophomonas sp. SAU14A_NAIMI4_5",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3893","s__Stenotrophomonas sp. SAU14A_NAIMI4_8",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3894","s__Stenotrophomonas sp. SXG-1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3895","s__Stenotrophomonas sp. WZN-1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3896","s__Stenotrophomonas sp. YAU14A_MKIMI4_1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3897","s__Stenotrophomonas sp. YAU14D1_LEIMI4_1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3898","s__Stenotrophomonas sp. ZAC14A_NAIMI4_1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3899","s__Stenotrophomonas sp. ZAC14D2_NAIMI4_6",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3900","s__Stenotrophomonas sp. ZAC14D2_NAIMI4_7",1.873239,0.0854355,0.252394,0.3385006,0.734986,NA,NA,"species"
"3901","s__Stenotrophomonas virus Moby",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3902","s__Steroidobacter denitrificans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3903","s__Sterolibacterium denitrificans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3904","s__Streptacidiphilus bronchialis",2.323944,0.3728093,0.2493717,1.494994,0.1349159,NA,NA,"species"
"3905","s__Streptacidiphilus sp. P02-A3a",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3906","s__Streptobacillus moniliformis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3907","s__Streptococcus acidominimus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3908","s__Streptococcus agalactiae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3909","s__Streptococcus anginosus",2.15493,0.1903312,0.239,0.796365,0.4258199,NA,NA,"species"
"3910","s__Streptococcus australis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3911","s__Streptococcus canis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3912","s__Streptococcus chenjunshii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3913","s__Streptococcus constellatus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3914","s__Streptococcus cristatus",2.028169,0.03652591,0.2426783,0.1505116,0.880361,NA,NA,"species"
"3915","s__Streptococcus dysgalactiae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3916","s__Streptococcus equi",2.126761,0.1575413,0.2395174,0.6577448,0.5107021,NA,NA,"species"
"3917","s__Streptococcus equinus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3918","s__Streptococcus ferus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3919","s__Streptococcus gallolyticus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3920","s__Streptococcus gordonii",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"3921","s__Streptococcus gwangjuense",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3922","s__Streptococcus halotolerans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3923","s__Streptococcus himalayensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3924","s__Streptococcus ilei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3925","s__Streptococcus iniae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3926","s__Streptococcus intermedius",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3927","s__Streptococcus koreensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3928","s__Streptococcus lactarius",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3929","s__Streptococcus lutetiensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3930","s__Streptococcus marmotae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3931","s__Streptococcus merionis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3932","s__Streptococcus milleri",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3933","s__Streptococcus mitis",2.042254,-0.06608915,0.241159,-0.2740481,0.7840477,NA,NA,"species"
"3934","s__Streptococcus mutans",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3935","s__Streptococcus oralis",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"3936","s__Streptococcus pantholopis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3937","s__Streptococcus parasanguinis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3938","s__Streptococcus parasuis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3939","s__Streptococcus parauberis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3940","s__Streptococcus pasteurianus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3941","s__Streptococcus periodonticum",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3942","s__Streptococcus phage 5093",2.014085,-0.02236778,0.2429235,-0.09207747,0.9266365,NA,NA,"species"
"3943","s__Streptococcus pluranimalium",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3944","s__Streptococcus pneumoniae",2.267606,-0.3750394,0.2514452,-1.491535,0.1358211,NA,NA,"species"
"3945","s__Streptococcus porcinus",2.943662,0.6733751,0.3549875,1.896898,0.05784136,0.1748094,FALSE,"species"
"3946","s__Streptococcus pseudopneumoniae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3947","s__Streptococcus pseudoporcinus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3948","s__Streptococcus pyogenes",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"3949","s__Streptococcus ratti",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3950","s__Streptococcus respiraculi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3951","s__Streptococcus ruminantium",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3952","s__Streptococcus salivarius",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3953","s__Streptococcus sanguinis",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"3954","s__Streptococcus sobrinus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3955","s__Streptococcus sp. 116-D4",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"3956","s__Streptococcus sp. 1643",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3957","s__Streptococcus sp. A12",2.014085,0.01837856,0.2432578,0.07555178,0.9397757,NA,NA,"species"
"3958","s__Streptococcus sp. CNU G2",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3959","s__Streptococcus sp. CNU G3",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3960","s__Streptococcus sp. FDAARGOS_522",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3961","s__Streptococcus sp. HKU75",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3962","s__Streptococcus sp. HSISM1",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3963","s__Streptococcus sp. HSISS2",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3964","s__Streptococcus sp. HSISS3",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3965","s__Streptococcus sp. KS 6",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3966","s__Streptococcus sp. LPB0220",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3967","s__Streptococcus sp. NPS 308",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3968","s__Streptococcus sp. NSJ-72",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3969","s__Streptococcus sp. oral taxon 061",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3970","s__Streptococcus sp. oral taxon 064",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3971","s__Streptococcus sp. oral taxon 431",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3972","s__Streptococcus suis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3973","s__Streptococcus thermophilus",1.859155,0.06607018,0.2531163,0.2610269,0.7940718,NA,NA,"species"
"3974","s__Streptococcus troglodytae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3975","s__Streptococcus uberis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3976","s__Streptococcus urinalis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3977","s__Streptococcus vestibularis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3978","s__Streptococcus virus ALQ132",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3979","s__Streptomonospora sp. M2",2.295775,-0.3739388,0.2388161,-1.565803,0.1173949,NA,NA,"species"
"3980","s__Streptomyces actuosus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3981","s__Streptomyces albireticuli",2.056338,0.07214981,0.2416055,0.2986265,0.765225,NA,NA,"species"
"3982","s__Streptomyces alboflavus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3983","s__Streptomyces alboniger",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3984","s__Streptomyces albulus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3985","s__Streptomyces albus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3986","s__Streptomyces ambofaciens",2.028169,-0.04439408,0.2420214,-0.1834304,0.8544603,NA,NA,"species"
"3987","s__Streptomyces aquilus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3988","s__Streptomyces atratus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3989","s__Streptomyces auratus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3990","s__Streptomyces aureoverticillatus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3991","s__Streptomyces bingchenggensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3992","s__Streptomyces cacaoi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3993","s__Streptomyces calvus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3994","s__Streptomyces capitiformicae",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3995","s__Streptomyces cattleya",2.225352,0.5796682,0.3063456,1.892204,0.05846386,NA,NA,"species"
"3996","s__Streptomyces cavourensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3997","s__Streptomyces chartreusis",2.028169,0.03652591,0.2426783,0.1505116,0.880361,NA,NA,"species"
"3998","s__Streptomyces clavuligerus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"3999","s__Streptomyces cyaneochromogenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4000","s__Streptomyces cyaneogriseus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4001","s__Streptomyces davaonensis",2.478873,0.3132352,0.2535127,1.23558,0.2166146,0.377687,FALSE,"species"
"4002","s__Streptomyces fagopyri",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4003","s__Streptomyces finlayi",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4004","s__Streptomyces gilvosporeus",2.084507,0.1069152,0.2406583,0.4442615,0.6568535,NA,NA,"species"
"4005","s__Streptomyces glaucescens",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4006","s__Streptomyces globisporus",2.070423,-0.06908427,0.2397732,-0.2881234,0.7732523,NA,NA,"species"
"4007","s__Streptomyces globosus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4008","s__Streptomyces griseocarneus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4009","s__Streptomyces griseochromogenes",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4010","s__Streptomyces harbinensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4011","s__Streptomyces hawaiiensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4012","s__Streptomyces hygroscopicus",1.971831,0.04580372,0.2458709,0.1862917,0.852216,NA,NA,"species"
"4013","s__Streptomyces koyangensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4014","s__Streptomyces lavendulae",1.971831,-0.03747467,0.2451618,-0.1528569,0.8785111,NA,NA,"species"
"4015","s__Streptomyces leeuwenhoekii",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4016","s__Streptomyces liangshanensis",2.070423,0.08963724,0.2411154,0.3717607,0.710071,NA,NA,"species"
"4017","s__Streptomyces lincolnensis",1.985915,-0.01861564,0.2445002,-0.07613753,0.9393097,NA,NA,"species"
"4018","s__Streptomyces luteoverticillatus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4019","s__Streptomyces malaysiensis",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4020","s__Streptomyces mirabilis",2.380282,0.5387479,0.2953902,1.823852,0.06817445,0.1925534,FALSE,"species"
"4021","s__Streptomyces nigra",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4022","s__Streptomyces niveus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4023","s__Streptomyces nodosus",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4024","s__Streptomyces nojiriensis",2.267606,0.3145106,0.2400013,1.310454,0.1900423,NA,NA,"species"
"4025","s__Streptomyces noursei",2,3.266678e-08,0.2438653,1.339542e-07,0.9999999,NA,NA,"species"
"4026","s__Streptomyces pactum",2.408451,-0.5391587,0.2726604,-1.9774,0.04799642,0.1592076,FALSE,"species"
